Date,Open,High,Low,Close,Adj Close,Volume
2019-02-21,105.449997,105.989998,104.959999,105.470001,103.107323,8400100
2019-02-22,105.699997,106.089996,104.779999,105.000000,102.647842,10647300
2019-02-25,105.750000,107.269997,105.690002,106.099998,103.723206,11230700
2019-02-26,104.500000,105.470001,103.940002,105.290001,102.931343,15465400
2019-02-27,105.180000,105.379997,104.510002,105.160004,102.804260,9968800
2019-02-28,105.010002,105.209999,104.180000,104.360001,102.022186,15156900
2019-03-01,105.099998,105.910004,104.199997,104.430000,102.090614,13813300
2019-03-04,104.919998,105.919998,103.269997,104.190002,101.855995,12466300
2019-03-05,104.129997,104.550003,103.260002,104.110001,101.777779,10856600
2019-03-06,103.860001,104.570000,103.550003,103.720001,101.396523,9070800
2019-03-07,103.250000,103.470001,102.160004,102.970001,100.663322,12705700
2019-03-08,101.989998,103.230003,101.989998,103.010002,100.702423,10582400
2019-03-11,103.980003,104.550003,103.660004,104.349998,102.012405,9763200
2019-03-12,104.589996,104.790001,103.750000,104.040001,101.709351,10219100
2019-03-13,104.190002,104.980003,103.949997,104.389999,102.051506,13022200
2019-03-14,104.500000,105.870003,104.459999,105.339996,102.980217,10926500
2019-03-15,105.410004,106.800003,105.230003,106.550003,104.163124,24811700
2019-03-18,106.550003,107.790001,106.500000,107.190002,104.788788,12935500
2019-03-19,108.199997,108.400002,106.550003,106.800003,104.407524,12889300
2019-03-20,106.430000,106.650002,104.410004,104.519997,102.178589,14920700
2019-03-21,103.489998,103.489998,102.279999,102.870003,100.565559,19751000
2019-03-22,101.820000,102.320000,99.519997,99.760002,97.525230,31115200
2019-03-25,99.589996,100.570000,98.089996,98.930000,96.713821,21032300
2019-03-26,99.820000,100.400002,98.820000,99.919998,97.681648,15987100
2019-03-27,99.879997,100.449997,99.080002,99.580002,97.349266,12753200
2019-03-28,100.000000,100.800003,99.739998,100.709999,98.453949,12454100
2019-03-29,101.540001,101.989998,100.589996,101.230003,98.962303,14523400
2019-04-01,102.150002,104.680000,102.120003,104.639999,102.295914,17499300
2019-04-02,104.599998,105.440002,104.330002,105.139999,102.784698,10295400
2019-04-03,105.809998,106.360001,104.790001,105.349998,102.989998,11499200
2019-04-04,104.550003,105.730003,104.449997,105.559998,103.984932,11952100
2019-04-05,105.800003,106.110001,104.989998,105.309998,103.738663,9933700
2019-04-08,105.110001,105.650002,104.910004,105.650002,104.073593,8056300
2019-04-09,105.080002,105.199997,104.250000,104.870003,103.305229,9092200
2019-04-10,105.129997,105.720001,104.470001,105.339996,103.768211,10882300
2019-04-11,105.709999,106.730003,105.559998,106.230003,104.644936,11183800
2019-04-12,109.440002,111.849998,108.879997,111.209999,109.550629,25834100
2019-04-15,110.919998,111.000000,109.120003,109.940002,108.299583,15163800
2019-04-16,109.900002,111.389999,109.860001,111.099998,109.442268,11583200
2019-04-17,111.699997,114.660004,111.010002,114.300003,112.594521,17791900
2019-04-18,114.529999,114.949997,113.330002,113.459999,111.767052,12501900
2019-04-22,112.830002,113.930000,112.660004,113.599998,111.904961,7975900
2019-04-23,113.000000,114.370003,112.849998,113.739998,112.042877,9193100
2019-04-24,113.260002,114.150002,112.809998,113.550003,111.855721,9245700
2019-04-25,113.010002,114.150002,112.500000,113.610001,111.914818,9311800
2019-04-26,113.949997,114.580002,113.599998,114.470001,112.761993,7889300
2019-04-29,114.599998,117.160004,114.449997,116.120003,114.387367,14242200
2019-04-30,116.430000,116.720001,115.260002,116.050003,114.318413,11389100
2019-05-01,115.720001,117.000000,115.110001,115.160004,113.441696,10412900
2019-05-02,115.169998,115.779999,114.580002,115.410004,113.687965,8613300
2019-05-03,116.000000,116.680000,115.669998,116.120003,114.387367,8185400
2019-05-06,114.180000,115.470001,113.720001,115.089996,113.372734,9387000
2019-05-07,114.029999,114.029999,112.290001,113.209999,111.520790,15017700
2019-05-08,112.660004,113.669998,112.459999,112.610001,110.929741,9575800
2019-05-09,111.139999,112.739998,110.580002,112.519997,110.841080,12205900
2019-05-10,111.750000,112.839996,110.540001,112.510002,110.831238,13189000
2019-05-13,110.080002,110.449997,108.980003,109.449997,107.816887,13783700
2019-05-14,109.550003,111.720001,109.500000,110.320000,108.673912,10503600
2019-05-15,109.209999,110.900002,108.610001,109.900002,108.260178,10142000
2019-05-16,110.620003,112.169998,110.589996,111.309998,109.649139,9672700
2019-05-17,110.000000,111.750000,109.830002,110.769997,109.117188,9570100
2019-05-20,110.580002,111.809998,110.370003,111.349998,109.688545,8518200
2019-05-21,111.440002,111.919998,111.220001,111.730003,110.062881,7967900
2019-05-22,111.400002,111.790001,110.750000,110.820000,109.166451,7918900
2019-05-23,109.639999,109.790001,107.500000,108.639999,107.018982,14558000
2019-05-24,109.519997,109.959999,109.190002,109.709999,108.073013,8537300
2019-05-28,109.199997,109.830002,108.440002,108.519997,106.900764,11665500
2019-05-29,107.449997,108.400002,107.059998,108.220001,106.605247,9966400
2019-05-30,108.650002,109.180000,106.540001,107.059998,105.462555,10367800
2019-05-31,105.559998,106.589996,104.839996,105.959999,104.378960,10952800
2019-06-03,105.800003,106.860001,105.300003,106.459999,104.871498,11680700
2019-06-04,107.849998,109.900002,107.129997,109.739998,108.102562,12858600
2019-06-05,109.860001,110.379997,108.639999,110.129997,108.486740,8340500
